title,price,availability,rating,genre,url,image_url,description,upc,scraped_at,session_id,container_id,scrape_duration,retry_count
Annie on My Mind,£36.83,In stock,5,Young Adult,http://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,http://books.toscrape.com/media/cache/88/ba/88baf408218bf1e31626211da4329c6b.jpg,,,2025-05-28T10:41:50.945221,young adult-dd2276b7,worker-3,368.1,0
New Moon (Twilight #2),£12.86,In stock,4,Young Adult,http://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,http://books.toscrape.com/media/cache/5a/1f/5a1fa3ec68add137878b42243813263d.jpg,,,2025-05-28T10:41:51.684967,young adult-dd2276b7,worker-3,368.84,0
Girl Online On Tour (Girl Online #2),£53.47,In stock,1,Young Adult,http://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,http://books.toscrape.com/media/cache/e0/22/e0221ab11b1d093a2d03927b4962c544.jpg,,,2025-05-28T10:41:52.456539,young adult-dd2276b7,worker-3,369.61,0
The Haters,£27.89,In stock,5,Young Adult,http://books.toscrape.com/catalogue/the-haters_67/index.html,http://books.toscrape.com/media/cache/4c/e9/4ce9f937ac784ae0b377bcbf2a38a8b2.jpg,,,2025-05-28T10:41:53.260764,young adult-dd2276b7,worker-3,370.41,0
The Art of Not Breathing,£40.83,In stock,4,Young Adult,http://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,http://books.toscrape.com/media/cache/37/26/3726bb1bf30241b6d6f8c8488ad70989.jpg,,,2025-05-28T10:41:54.020836,young adult-dd2276b7,worker-3,371.17,0
The Long Haul (Diary of a Wimpy Kid #9),£44.07,In stock,1,Humor,http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,http://books.toscrape.com/media/cache/46/bd/46bdee520b8136972262fd040533772d.jpg,,,2025-05-28T10:42:26.178880,humor-30286562,worker-4,78.35,0
Old School (Diary of a Wimpy Kid #10),£11.83,In stock,5,Humor,http://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,http://books.toscrape.com/media/cache/df/5d/df5d172abe87deda6d533e3e908d27d8.jpg,,,2025-05-28T10:42:27.024480,humor-30286562,worker-4,79.19,0
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,£25.98,In stock,4,Humor,http://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,http://books.toscrape.com/media/cache/ea/7b/ea7bcac4b27a5bf6d4f8125bb7af3361.jpg,,,2025-05-28T10:42:27.720601,humor-30286562,worker-4,79.89,0
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",£14.75,In stock,5,Humor,http://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,http://books.toscrape.com/media/cache/b5/a9/b5a90d1c36a96513942f006345ace3d2.jpg,,,2025-05-28T10:42:28.441373,humor-30286562,worker-4,80.61,0
Dress Your Family in Corduroy and Denim,£43.68,In stock,3,Humor,http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,http://books.toscrape.com/media/cache/df/14/df1418baa09e00b877be35066084c9dc.jpg,,,2025-05-28T10:42:29.180408,humor-30286562,worker-4,81.35,0
Toddlers Are A**holes: It's Not Your Fault,£25.55,In stock,1,Humor,http://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,http://books.toscrape.com/media/cache/4c/30/4c3041def6f29659e009f61e45e492b0.jpg,,,2025-05-28T10:42:29.948176,humor-30286562,worker-4,82.12,0
When You Are Engulfed in Flames,£30.89,In stock,5,Humor,http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,http://books.toscrape.com/media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg,,,2025-05-28T10:42:30.711469,humor-30286562,worker-4,82.88,0
Naked,£31.69,In stock,3,Humor,http://books.toscrape.com/catalogue/naked_197/index.html,http://books.toscrape.com/media/cache/e7/12/e71268a559d73826aa64151d47357a12.jpg,,,2025-05-28T10:42:31.452063,humor-30286562,worker-4,83.62,0
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",£55.50,In stock,5,Humor,http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,http://books.toscrape.com/media/cache/a1/03/a10370da29e4ba78c7a75a14041eae0e.jpg,,,2025-05-28T10:42:32.183699,humor-30286562,worker-4,84.35,0
Holidays on Ice,£51.07,In stock,2,Humor,http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,http://books.toscrape.com/media/cache/4b/9a/4b9a2a6d4c995e12fe216f6173a582be.jpg,,,2025-05-28T10:42:32.949539,humor-30286562,worker-4,85.12,0
Security,£39.25,In stock,2,Horror,http://books.toscrape.com/catalogue/security_925/index.html,http://books.toscrape.com/media/cache/da/df/dadfac66a89774b46b10225362724c83.jpg,,,2025-05-28T10:42:48.501227,horror-5ea02199,worker-0,84.87,0
Follow You Home,£21.36,In stock,1,Horror,http://books.toscrape.com/catalogue/follow-you-home_809/index.html,http://books.toscrape.com/media/cache/a7/4b/a74b35375ce874153fd352e33bc7bac9.jpg,,,2025-05-28T10:42:49.277198,horror-5ea02199,worker-0,85.65,0
The Loney,£23.40,In stock,1,Horror,http://books.toscrape.com/catalogue/the-loney_756/index.html,http://books.toscrape.com/media/cache/6d/10/6d10387a0175701d4ff456a0c7eee67b.jpg,,,2025-05-28T10:42:50.081726,horror-5ea02199,worker-0,86.45,0
Pet Sematary,£10.56,In stock,3,Horror,http://books.toscrape.com/catalogue/pet-sematary_726/index.html,http://books.toscrape.com/media/cache/7a/72/7a72465b21dbf998323e37b31f9a3f4a.jpg,,,2025-05-28T10:42:50.832861,horror-5ea02199,worker-0,87.2,0
Doctor Sleep (The Shining #2),£40.12,In stock,2,Horror,http://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,http://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg,,,2025-05-28T10:42:51.600175,horror-5ea02199,worker-0,87.97,0
Psycho: Sanitarium (Psycho #1.5),£36.97,In stock,5,Horror,http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,http://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg,,,2025-05-28T10:42:52.333873,horror-5ea02199,worker-0,88.71,0
Can You Keep a Secret? (Fear Street Relaunch #4),£48.64,In stock,1,Horror,http://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,http://books.toscrape.com/media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg,,,2025-05-28T10:42:53.129987,horror-5ea02199,worker-0,89.5,0
Red Dragon (Hannibal Lecter #1),£23.37,In stock,3,Horror,http://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,http://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg,,,2025-05-28T10:42:53.910011,horror-5ea02199,worker-0,90.28,0
Dracula the Un-Dead,£35.63,In stock,5,Horror,http://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,http://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,,,2025-05-28T10:42:54.657902,horror-5ea02199,worker-0,91.03,0
Night Shift (Night Shift #1-20),£12.75,In stock,4,Horror,http://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,http://books.toscrape.com/media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg,,,2025-05-28T10:42:55.410076,horror-5ea02199,worker-0,91.78,0
Needful Things,£47.51,In stock,4,Horror,http://books.toscrape.com/catalogue/needful-things_334/index.html,http://books.toscrape.com/media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg,,,2025-05-28T10:42:56.179630,horror-5ea02199,worker-0,92.55,0
Misery,£34.79,In stock,2,Horror,http://books.toscrape.com/catalogue/misery_332/index.html,http://books.toscrape.com/media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg,,,2025-05-28T10:42:56.977386,horror-5ea02199,worker-0,93.35,0
It,£25.01,In stock,3,Horror,http://books.toscrape.com/catalogue/it_330/index.html,http://books.toscrape.com/media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg,,,2025-05-28T10:42:57.727918,horror-5ea02199,worker-0,94.1,0
'Salem's Lot,£49.56,In stock,4,Horror,http://books.toscrape.com/catalogue/salems-lot_309/index.html,http://books.toscrape.com/media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg,,,2025-05-28T10:42:58.516684,horror-5ea02199,worker-0,94.89,0
The Stand,£57.86,In stock,2,Horror,http://books.toscrape.com/catalogue/the-stand_282/index.html,http://books.toscrape.com/media/cache/3a/7c/3a7c2393061031e7911d7b533b723391.jpg,,,2025-05-28T10:42:59.272353,horror-5ea02199,worker-0,95.64,0
The Girl with All the Gifts,£49.47,In stock,3,Horror,http://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,http://books.toscrape.com/media/cache/41/c7/41c74d82b853606fe98182c417b4669c.jpg,,,2025-05-28T10:43:00.029682,horror-5ea02199,worker-0,96.4,0
House of Leaves,£54.89,In stock,1,Horror,http://books.toscrape.com/catalogue/house-of-leaves_169/index.html,http://books.toscrape.com/media/cache/14/25/142563ccee483bc07632f9c083a68326.jpg,,,2025-05-28T10:43:00.838966,horror-5ea02199,worker-0,97.21,0
Sapiens: A Brief History of Humankind,£54.23,In stock,5,History,http://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,http://books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,,,2025-05-28T10:43:15.998336,history-b71e5ff7,worker-5,97.09,0
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",£25.52,In stock,1,History,http://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,http://books.toscrape.com/media/cache/4a/3b/4a3b055f9e378a95fedbef55e7bab7ce.jpg,,,2025-05-28T10:43:16.724148,history-b71e5ff7,worker-5,97.82,0
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,£19.73,In stock,1,History,http://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,http://books.toscrape.com/media/cache/2d/4e/2d4e358712e6c9f1d3bdd78d1a16e5a8.jpg,,,2025-05-28T10:43:17.452334,history-b71e5ff7,worker-5,98.55,0
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",£36.28,In stock,2,History,http://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,http://books.toscrape.com/media/cache/64/44/6444dacdcb9edaadbbd691524622aeb8.jpg,,,2025-05-28T10:43:18.262415,history-b71e5ff7,worker-5,99.36,0
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,£59.64,In stock,1,History,http://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,http://books.toscrape.com/media/cache/97/47/974709d437b08e74649b5744471bf472.jpg,,,2025-05-28T10:43:18.989632,history-b71e5ff7,worker-5,100.09,0
Zealot: The Life and Times of Jesus of Nazareth,£24.70,In stock,3,History,http://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,http://books.toscrape.com/media/cache/3d/60/3d6003fc37b842a07c2dbe28e47448e1.jpg,,,2025-05-28T10:43:19.715767,history-b71e5ff7,worker-5,100.81,0
A Distant Mirror: The Calamitous 14th Century,£14.58,In stock,3,History,http://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,http://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg,,,2025-05-28T10:43:20.519049,history-b71e5ff7,worker-5,101.62,0
1491: New Revelations of the Americas Before Columbus,£21.80,In stock,3,History,http://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,http://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg,,,2025-05-28T10:43:21.246842,history-b71e5ff7,worker-5,102.34,0
Brilliant Beacons: A History of the American Lighthouse,£11.45,In stock,3,History,http://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,http://books.toscrape.com/media/cache/56/cb/56cb66d73fb438d64af14dce8bd8b22b.jpg,,,2025-05-28T10:43:22.023328,history-b71e5ff7,worker-5,103.12,0
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",£44.48,In stock,5,History,http://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,http://books.toscrape.com/media/cache/11/af/11af7fbd6aec06a75fe207fae92b17e0.jpg,,,2025-05-28T10:43:22.733408,history-b71e5ff7,worker-5,103.83,0
A Short History of Nearly Everything,£52.40,In stock,5,History,http://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,http://books.toscrape.com/media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg,,,2025-05-28T10:43:23.518955,history-b71e5ff7,worker-5,104.61,0
The Rise and Fall of the Third Reich: A History of Nazi Germany,£39.67,In stock,2,History,http://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,http://books.toscrape.com/media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg,,,2025-05-28T10:43:24.232229,history-b71e5ff7,worker-5,105.33,0
Catherine the Great: Portrait of a Woman,£58.55,In stock,4,History,http://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,http://books.toscrape.com/media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg,,,2025-05-28T10:43:24.916562,history-b71e5ff7,worker-5,106.01,0
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,£42.91,In stock,5,History,http://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,http://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg,,,2025-05-28T10:43:25.727808,history-b71e5ff7,worker-5,106.82,0
The Hiding Place,£55.91,In stock,4,History,http://books.toscrape.com/catalogue/the-hiding-place_406/index.html,http://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg,,,2025-05-28T10:43:26.398121,history-b71e5ff7,worker-5,107.49,0
America's War for the Greater Middle East: A Military History,£51.22,In stock,2,History,http://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,http://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,,,2025-05-28T10:43:27.154405,history-b71e5ff7,worker-5,108.25,0
The Guns of August,£14.54,In stock,2,History,http://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,http://books.toscrape.com/media/cache/06/c8/06c897070611b78b80a37333cbb7851c.jpg,,,2025-05-28T10:43:27.944403,history-b71e5ff7,worker-5,109.04,0
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",£43.70,In stock,2,History,http://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,http://books.toscrape.com/media/cache/43/fd/43fda1db93163d67705264dcfa98aaa5.jpg,,,2025-05-28T10:43:28.757354,history-b71e5ff7,worker-5,109.85,0
Redeeming Love,£20.47,In stock,5,Christian Fiction,http://books.toscrape.com/catalogue/redeeming-love_826/index.html,http://books.toscrape.com/media/cache/21/21/2121ba78e26194d92c334fde3850f840.jpg,,,2025-05-28T10:44:23.996474,christian fiction-826d3148,worker-4,100.67,0
Close to You,£49.46,In stock,4,Christian Fiction,http://books.toscrape.com/catalogue/close-to-you_798/index.html,http://books.toscrape.com/media/cache/fa/f6/faf6d69a42f477e1da80a71f05a4dc25.jpg,,,2025-05-28T10:44:24.736181,christian fiction-826d3148,worker-4,101.41,0
Shadows of the Past (Logan Point #1),£39.67,In stock,5,Christian Fiction,http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,http://books.toscrape.com/media/cache/93/e0/93e0ec623673a8f83598c9aa7b6c94ec.jpg,,,2025-05-28T10:44:25.468132,christian fiction-826d3148,worker-4,102.14,0
Like Never Before (Walker Family #2),£28.77,In stock,2,Christian Fiction,http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,http://books.toscrape.com/media/cache/17/e2/17e264d978942f73b859fa1c1d2cf827.jpg,,,2025-05-28T10:44:26.220433,christian fiction-826d3148,worker-4,102.89,0
Counted With the Stars (Out from Egypt #1),£17.97,In stock,5,Christian Fiction,http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,http://books.toscrape.com/media/cache/32/2c/322c1f6cce6d5a69a7d2321779195a0c.jpg,,,2025-05-28T10:44:26.943732,christian fiction-826d3148,worker-4,103.61,0
If I Run (If I Run #1),£49.97,In stock,4,Christian Fiction,http://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,http://books.toscrape.com/media/cache/c3/d0/c3d0f2fb5cacbca64639a679b962e1b9.jpg,,,2025-05-28T10:44:27.717523,christian fiction-826d3148,worker-4,104.39,0
The Dirty Little Secrets of Getting Your Dream Job,£33.34,In stock,4,Business,http://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,http://books.toscrape.com/media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,,,2025-05-28T10:44:44.339429,business-5d18eab7,worker-0,93.29,0
The Third Wave: An Entrepreneur’s Vision of the Future,£12.61,In stock,5,Business,http://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,http://books.toscrape.com/media/cache/d0/77/d077a30042df6b916bfc8d257345c69e.jpg,,,2025-05-28T10:44:45.125936,business-5d18eab7,worker-0,94.08,0
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,£27.55,In stock,3,Business,http://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,http://books.toscrape.com/media/cache/82/93/82939ca78da0b724f16ec814849514fd.jpg,,,2025-05-28T10:44:45.859732,business-5d18eab7,worker-0,94.81,0
Shoe Dog: A Memoir by the Creator of NIKE,£23.99,In stock,2,Business,http://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,http://books.toscrape.com/media/cache/19/aa/19aa1184a3565b1dae6092146018e109.jpg,,,2025-05-28T10:44:46.542499,business-5d18eab7,worker-0,95.5,0
Made to Stick: Why Some Ideas Survive and Others Die,£38.85,In stock,5,Business,http://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,http://books.toscrape.com/media/cache/e2/2e/e22e4a82d97f9f0689d5295a98f5dcff.jpg,,,2025-05-28T10:44:47.284578,business-5d18eab7,worker-0,96.24,0
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,£43.14,In stock,1,Business,http://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,http://books.toscrape.com/media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg,,,2025-05-28T10:44:48.041696,business-5d18eab7,worker-0,96.99,0
The Art of Startup Fundraising,£21.00,In stock,3,Business,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,http://books.toscrape.com/media/cache/b3/7b/b37be83183f1dcb759d92bda8f8998a4.jpg,,,2025-05-28T10:44:48.776892,business-5d18eab7,worker-0,97.73,0
